type, size, algo, threshold, avg_ms
random, 83500, merge_insertion, 10, 29
random, 83500, merge_insertion, 16, 28
random, 83500, merge_insertion, 30, 25
random, 83600, merge, -1, 49
random, 83600, merge_insertion, 10, 29
random, 83600, merge_insertion, 16, 28
random, 83600, merge_insertion, 30, 25
random, 83700, merge, -1, 49
random, 83700, merge_insertion, 10, 29
random, 83700, merge_insertion, 16, 28
random, 83700, merge_insertion, 30, 25
random, 83800, merge, -1, 49
random, 83800, merge_insertion, 10, 29
random, 83800, merge_insertion, 16, 28
random, 83800, merge_insertion, 30, 25
random, 83900, merge, -1, 49
random, 83900, merge_insertion, 10, 29
random, 83900, merge_insertion, 16, 28
random, 83900, merge_insertion, 30, 25
random, 84000, merge, -1, 49
random, 84000, merge_insertion, 10, 29
random, 84000, merge_insertion, 16, 28
random, 84000, merge_insertion, 30, 25
random, 84100, merge, -1, 49
random, 84100, merge_insertion, 10, 30
random, 84100, merge_insertion, 16, 28
random, 84100, merge_insertion, 30, 25
random, 84200, merge, -1, 49
random, 84200, merge_insertion, 10, 30
random, 84200, merge_insertion, 16, 28
random, 84200, merge_insertion, 30, 25
random, 84300, merge, -1, 49
random, 84300, merge_insertion, 10, 30
random, 84300, merge_insertion, 16, 28
random, 84300, merge_insertion, 30, 25
random, 84400, merge, -1, 50
random, 84400, merge_insertion, 10, 30
random, 84400, merge_insertion, 16, 28
random, 84400, merge_insertion, 30, 26
random, 84500, merge, -1, 50
random, 84500, merge_insertion, 10, 30
random, 84500, merge_insertion, 16, 29
random, 84500, merge_insertion, 30, 25
random, 84600, merge, -1, 50
random, 84600, merge_insertion, 10, 30
random, 84600, merge_insertion, 16, 28
random, 84600, merge_insertion, 30, 25
random, 84700, merge, -1, 50
random, 84700, merge_insertion, 10, 30
random, 84700, merge_insertion, 16, 28
random, 84700, merge_insertion, 30, 25
random, 84800, merge, -1, 50
random, 84800, merge_insertion, 10, 30
random, 84800, merge_insertion, 16, 29
random, 84800, merge_insertion, 30, 26
random, 84900, merge, -1, 50
random, 84900, merge_insertion, 10, 30
random, 84900, merge_insertion, 16, 29
random, 84900, merge_insertion, 30, 26
random, 85000, merge, -1, 50
random, 85000, merge_insertion, 10, 30
random, 85000, merge_insertion, 16, 29
random, 85000, merge_insertion, 30, 26
random, 85100, merge, -1, 50
random, 85100, merge_insertion, 10, 30
random, 85100, merge_insertion, 16, 29
random, 85100, merge_insertion, 30, 26
random, 85200, merge, -1, 50
random, 85200, merge_insertion, 10, 31
random, 85200, merge_insertion, 16, 29
random, 85200, merge_insertion, 30, 26
random, 85300, merge, -1, 50
random, 85300, merge_insertion, 10, 31
random, 85300, merge_insertion, 16, 29
random, 85300, merge_insertion, 30, 25
random, 85400, merge, -1, 50
random, 85400, merge_insertion, 10, 31
random, 85400, merge_insertion, 16, 29
random, 85400, merge_insertion, 30, 26
random, 85500, merge, -1, 50
random, 85500, merge_insertion, 10, 31
random, 85500, merge_insertion, 16, 29
random, 85500, merge_insertion, 30, 26
random, 85600, merge, -1, 50
random, 85600, merge_insertion, 10, 31
random, 85600, merge_insertion, 16, 29
random, 85600, merge_insertion, 30, 26
random, 85700, merge, -1, 50
random, 85700, merge_insertion, 10, 31
random, 85700, merge_insertion, 16, 29
random, 85700, merge_insertion, 30, 26
random, 85800, merge, -1, 51
random, 85800, merge_insertion, 10, 31
random, 85800, merge_insertion, 16, 29
random, 85800, merge_insertion, 30, 26
random, 85900, merge, -1, 51
random, 85900, merge_insertion, 10, 31
random, 85900, merge_insertion, 16, 29
random, 85900, merge_insertion, 30, 26
random, 86000, merge, -1, 51
random, 86000, merge_insertion, 10, 31
random, 86000, merge_insertion, 16, 29
random, 86000, merge_insertion, 30, 26
random, 86100, merge, -1, 51
random, 86100, merge_insertion, 10, 31
random, 86100, merge_insertion, 16, 29
random, 86100, merge_insertion, 30, 26
random, 86200, merge, -1, 51
random, 86200, merge_insertion, 10, 31
random, 86200, merge_insertion, 16, 29
random, 86200, merge_insertion, 30, 26
random, 86300, merge, -1, 51
random, 86300, merge_insertion, 10, 31
random, 86300, merge_insertion, 16, 29
random, 86300, merge_insertion, 30, 26
random, 86400, merge, -1, 51
random, 86400, merge_insertion, 10, 32
random, 86400, merge_insertion, 16, 29
random, 86400, merge_insertion, 30, 26
random, 86500, merge, -1, 51
random, 86500, merge_insertion, 10, 32
random, 86500, merge_insertion, 16, 29
random, 86500, merge_insertion, 30, 26
random, 86600, merge, -1, 51
random, 86600, merge_insertion, 10, 32
random, 86600, merge_insertion, 16, 29
random, 86600, merge_insertion, 30, 26
random, 86700, merge, -1, 51
random, 86700, merge_insertion, 10, 32
random, 86700, merge_insertion, 16, 29
random, 86700, merge_insertion, 30, 26
random, 86800, merge, -1, 51
random, 86800, merge_insertion, 10, 32
random, 86800, merge_insertion, 16, 29
random, 86800, merge_insertion, 30, 26
random, 86900, merge, -1, 51
random, 86900, merge_insertion, 10, 32
random, 86900, merge_insertion, 16, 29
random, 86900, merge_insertion, 30, 26
random, 87000, merge, -1, 51
random, 87000, merge_insertion, 10, 32
random, 87000, merge_insertion, 16, 29
random, 87000, merge_insertion, 30, 26
random, 87100, merge, -1, 51
random, 87100, merge_insertion, 10, 32
random, 87100, merge_insertion, 16, 29
random, 87100, merge_insertion, 30, 26
random, 87200, merge, -1, 51
random, 87200, merge_insertion, 10, 32
random, 87200, merge_insertion, 16, 29
random, 87200, merge_insertion, 30, 26
random, 87300, merge, -1, 51
random, 87300, merge_insertion, 10, 32
random, 87300, merge_insertion, 16, 29
random, 87300, merge_insertion, 30, 26
random, 87400, merge, -1, 51
random, 87400, merge_insertion, 10, 32
random, 87400, merge_insertion, 16, 29
random, 87400, merge_insertion, 30, 26
random, 87500, merge, -1, 52
random, 87500, merge_insertion, 10, 33
random, 87500, merge_insertion, 16, 30
random, 87500, merge_insertion, 30, 27
random, 87600, merge, -1, 52
random, 87600, merge_insertion, 10, 33
random, 87600, merge_insertion, 16, 29
random, 87600, merge_insertion, 30, 27
random, 87700, merge, -1, 52
random, 87700, merge_insertion, 10, 33
random, 87700, merge_insertion, 16, 29
random, 87700, merge_insertion, 30, 26
random, 87800, merge, -1, 52
random, 87800, merge_insertion, 10, 32
random, 87800, merge_insertion, 16, 30
random, 87800, merge_insertion, 30, 26
random, 87900, merge, -1, 52
random, 87900, merge_insertion, 10, 33
random, 87900, merge_insertion, 16, 30
random, 87900, merge_insertion, 30, 26
random, 88000, merge, -1, 52
random, 88000, merge_insertion, 10, 33
random, 88000, merge_insertion, 16, 30
random, 88000, merge_insertion, 30, 27
random, 88100, merge, -1, 52
random, 88100, merge_insertion, 10, 33
random, 88100, merge_insertion, 16, 29
random, 88100, merge_insertion, 30, 27
random, 88200, merge, -1, 52
random, 88200, merge_insertion, 10, 33
random, 88200, merge_insertion, 16, 30
random, 88200, merge_insertion, 30, 27
random, 88300, merge, -1, 52
random, 88300, merge_insertion, 10, 33
random, 88300, merge_insertion, 16, 30
random, 88300, merge_insertion, 30, 27
random, 88400, merge, -1, 52
random, 88400, merge_insertion, 10, 33
random, 88400, merge_insertion, 16, 30
random, 88400, merge_insertion, 30, 27
random, 88500, merge, -1, 52
random, 88500, merge_insertion, 10, 33
random, 88500, merge_insertion, 16, 30
random, 88500, merge_insertion, 30, 27
random, 88600, merge, -1, 52
random, 88600, merge_insertion, 10, 33
random, 88600, merge_insertion, 16, 30
random, 88600, merge_insertion, 30, 27
random, 88700, merge, -1, 52
random, 88700, merge_insertion, 10, 33
random, 88700, merge_insertion, 16, 30
random, 88700, merge_insertion, 30, 27
random, 88800, merge, -1, 52
random, 88800, merge_insertion, 10, 33
random, 88800, merge_insertion, 16, 30
random, 88800, merge_insertion, 30, 27
random, 88900, merge, -1, 52
random, 88900, merge_insertion, 10, 34
random, 88900, merge_insertion, 16, 30
random, 88900, merge_insertion, 30, 27
random, 89000, merge, -1, 52
random, 89000, merge_insertion, 10, 34
random, 89000, merge_insertion, 16, 30
random, 89000, merge_insertion, 30, 27
random, 89100, merge, -1, 52
random, 89100, merge_insertion, 10, 34
random, 89100, merge_insertion, 16, 30
random, 89100, merge_insertion, 30, 27
random, 89200, merge, -1, 52
random, 89200, merge_insertion, 10, 34
random, 89200, merge_insertion, 16, 30
random, 89200, merge_insertion, 30, 27
random, 89300, merge, -1, 52
random, 89300, merge_insertion, 10, 34
random, 89300, merge_insertion, 16, 30
random, 89300, merge_insertion, 30, 27
random, 89400, merge, -1, 52
random, 89400, merge_insertion, 10, 34
random, 89400, merge_insertion, 16, 30
random, 89400, merge_insertion, 30, 27
random, 89500, merge, -1, 53
random, 89500, merge_insertion, 10, 34
random, 89500, merge_insertion, 16, 30
random, 89500, merge_insertion, 30, 27
random, 89600, merge, -1, 53
random, 89600, merge_insertion, 10, 34
random, 89600, merge_insertion, 16, 30
random, 89600, merge_insertion, 30, 27
random, 89700, merge, -1, 53
random, 89700, merge_insertion, 10, 34
random, 89700, merge_insertion, 16, 30
random, 89700, merge_insertion, 30, 27
random, 89800, merge, -1, 53
random, 89800, merge_insertion, 10, 34
random, 89800, merge_insertion, 16, 30
random, 89800, merge_insertion, 30, 27
random, 89900, merge, -1, 53
random, 89900, merge_insertion, 10, 34
random, 89900, merge_insertion, 16, 30
random, 89900, merge_insertion, 30, 27
random, 90000, merge, -1, 53
random, 90000, merge_insertion, 10, 34
random, 90000, merge_insertion, 16, 30
random, 90000, merge_insertion, 30, 27
random, 90100, merge, -1, 53
random, 90100, merge_insertion, 10, 35
random, 90100, merge_insertion, 16, 30
random, 90100, merge_insertion, 30, 27
random, 90200, merge, -1, 53
random, 90200, merge_insertion, 10, 35
random, 90200, merge_insertion, 16, 30
random, 90200, merge_insertion, 30, 27
random, 90300, merge, -1, 53
random, 90300, merge_insertion, 10, 35
random, 90300, merge_insertion, 16, 30
random, 90300, merge_insertion, 30, 27
random, 90400, merge, -1, 53
random, 90400, merge_insertion, 10, 35
random, 90400, merge_insertion, 16, 30
random, 90400, merge_insertion, 30, 27
random, 90500, merge, -1, 53
random, 90500, merge_insertion, 10, 35
random, 90500, merge_insertion, 16, 30
random, 90500, merge_insertion, 30, 27
random, 90600, merge, -1, 53
random, 90600, merge_insertion, 10, 35
random, 90600, merge_insertion, 16, 30
random, 90600, merge_insertion, 30, 27
random, 90700, merge, -1, 53
random, 90700, merge_insertion, 10, 35
random, 90700, merge_insertion, 16, 31
random, 90700, merge_insertion, 30, 28
random, 90800, merge, -1, 55
random, 90800, merge_insertion, 10, 35
random, 90800, merge_insertion, 16, 30
random, 90800, merge_insertion, 30, 28
random, 90900, merge, -1, 54
random, 90900, merge_insertion, 10, 35
random, 90900, merge_insertion, 16, 31
random, 90900, merge_insertion, 30, 28
random, 91000, merge, -1, 54
random, 91000, merge_insertion, 10, 35
random, 91000, merge_insertion, 16, 30
random, 91000, merge_insertion, 30, 27
random, 91100, merge, -1, 54
random, 91100, merge_insertion, 10, 35
random, 91100, merge_insertion, 16, 30
random, 91100, merge_insertion, 30, 27
random, 91200, merge, -1, 54
random, 91200, merge_insertion, 10, 35
random, 91200, merge_insertion, 16, 30
random, 91200, merge_insertion, 30, 27
random, 91300, merge, -1, 54
random, 91300, merge_insertion, 10, 35
random, 91300, merge_insertion, 16, 30
random, 91300, merge_insertion, 30, 27
random, 91400, merge, -1, 54
random, 91400, merge_insertion, 10, 35
random, 91400, merge_insertion, 16, 31
random, 91400, merge_insertion, 30, 27
random, 91500, merge, -1, 54
random, 91500, merge_insertion, 10, 35
random, 91500, merge_insertion, 16, 30
random, 91500, merge_insertion, 30, 28
random, 91600, merge, -1, 54
random, 91600, merge_insertion, 10, 35
random, 91600, merge_insertion, 16, 31
random, 91600, merge_insertion, 30, 28
random, 91700, merge, -1, 54
random, 91700, merge_insertion, 10, 35
random, 91700, merge_insertion, 16, 31
random, 91700, merge_insertion, 30, 28
random, 91800, merge, -1, 54
random, 91800, merge_insertion, 10, 35
random, 91800, merge_insertion, 16, 31
random, 91800, merge_insertion, 30, 28
random, 91900, merge, -1, 54
random, 91900, merge_insertion, 10, 35
random, 91900, merge_insertion, 16, 31
random, 91900, merge_insertion, 30, 28
random, 92000, merge, -1, 54
random, 92000, merge_insertion, 10, 35
random, 92000, merge_insertion, 16, 31
random, 92000, merge_insertion, 30, 28
random, 92100, merge, -1, 54
random, 92100, merge_insertion, 10, 35
random, 92100, merge_insertion, 16, 31
random, 92100, merge_insertion, 30, 28
random, 92200, merge, -1, 54
random, 92200, merge_insertion, 10, 35
random, 92200, merge_insertion, 16, 31
random, 92200, merge_insertion, 30, 28
random, 92300, merge, -1, 55
random, 92300, merge_insertion, 10, 36
random, 92300, merge_insertion, 16, 31
random, 92300, merge_insertion, 30, 28
random, 92400, merge, -1, 55
random, 92400, merge_insertion, 10, 36
random, 92400, merge_insertion, 16, 31
random, 92400, merge_insertion, 30, 28
random, 92500, merge, -1, 55
random, 92500, merge_insertion, 10, 35
random, 92500, merge_insertion, 16, 31
random, 92500, merge_insertion, 30, 28
random, 92600, merge, -1, 54
random, 92600, merge_insertion, 10, 35
random, 92600, merge_insertion, 16, 31
random, 92600, merge_insertion, 30, 28
random, 92700, merge, -1, 55
random, 92700, merge_insertion, 10, 35
random, 92700, merge_insertion, 16, 31
random, 92700, merge_insertion, 30, 28
random, 92800, merge, -1, 55
random, 92800, merge_insertion, 10, 35
random, 92800, merge_insertion, 16, 31
random, 92800, merge_insertion, 30, 28
random, 92900, merge, -1, 55
random, 92900, merge_insertion, 10, 35
random, 92900, merge_insertion, 16, 31
random, 92900, merge_insertion, 30, 28
random, 93000, merge, -1, 55
random, 93000, merge_insertion, 10, 35
random, 93000, merge_insertion, 16, 31
random, 93000, merge_insertion, 30, 28
random, 93100, merge, -1, 55
random, 93100, merge_insertion, 10, 35
random, 93100, merge_insertion, 16, 31
random, 93100, merge_insertion, 30, 28
random, 93200, merge, -1, 55
random, 93200, merge_insertion, 10, 36
random, 93200, merge_insertion, 16, 31
random, 93200, merge_insertion, 30, 28
random, 93300, merge, -1, 55
random, 93300, merge_insertion, 10, 36
random, 93300, merge_insertion, 16, 31
random, 93300, merge_insertion, 30, 28
random, 93400, merge, -1, 55
random, 93400, merge_insertion, 10, 36
random, 93400, merge_insertion, 16, 31
random, 93400, merge_insertion, 30, 28
random, 93500, merge, -1, 55
random, 93500, merge_insertion, 10, 36
random, 93500, merge_insertion, 16, 31
random, 93500, merge_insertion, 30, 28
random, 93600, merge, -1, 55
random, 93600, merge_insertion, 10, 36
random, 93600, merge_insertion, 16, 31
random, 93600, merge_insertion, 30, 28
random, 93700, merge, -1, 55
random, 93700, merge_insertion, 10, 36
random, 93700, merge_insertion, 16, 31
random, 93700, merge_insertion, 30, 28
random, 93800, merge, -1, 55
random, 93800, merge_insertion, 10, 36
random, 93800, merge_insertion, 16, 31
random, 93800, merge_insertion, 30, 28
random, 93900, merge, -1, 55
random, 93900, merge_insertion, 10, 36
random, 93900, merge_insertion, 16, 31
random, 93900, merge_insertion, 30, 28
random, 94000, merge, -1, 55
random, 94000, merge_insertion, 10, 36
random, 94000, merge_insertion, 16, 31
random, 94000, merge_insertion, 30, 28
random, 94100, merge, -1, 55
random, 94100, merge_insertion, 10, 36
random, 94100, merge_insertion, 16, 31
random, 94100, merge_insertion, 30, 28
random, 94200, merge, -1, 56
random, 94200, merge_insertion, 10, 36
random, 94200, merge_insertion, 16, 31
random, 94200, merge_insertion, 30, 28
random, 94300, merge, -1, 56
random, 94300, merge_insertion, 10, 36
random, 94300, merge_insertion, 16, 31
random, 94300, merge_insertion, 30, 28
random, 94400, merge, -1, 55
random, 94400, merge_insertion, 10, 36
random, 94400, merge_insertion, 16, 31
random, 94400, merge_insertion, 30, 28
random, 94500, merge, -1, 56
random, 94500, merge_insertion, 10, 36
random, 94500, merge_insertion, 16, 31
random, 94500, merge_insertion, 30, 28
random, 94600, merge, -1, 56
random, 94600, merge_insertion, 10, 36
random, 94600, merge_insertion, 16, 31
random, 94600, merge_insertion, 30, 28
random, 94700, merge, -1, 56
random, 94700, merge_insertion, 10, 36
random, 94700, merge_insertion, 16, 31
random, 94700, merge_insertion, 30, 28
random, 94800, merge, -1, 56
random, 94800, merge_insertion, 10, 36
random, 94800, merge_insertion, 16, 31
random, 94800, merge_insertion, 30, 28
random, 94900, merge, -1, 56
random, 94900, merge_insertion, 10, 36
random, 94900, merge_insertion, 16, 31
random, 94900, merge_insertion, 30, 28
random, 95000, merge, -1, 56
random, 95000, merge_insertion, 10, 36
random, 95000, merge_insertion, 16, 32
random, 95000, merge_insertion, 30, 28
random, 95100, merge, -1, 56
random, 95100, merge_insertion, 10, 36
random, 95100, merge_insertion, 16, 32
random, 95100, merge_insertion, 30, 28
random, 95200, merge, -1, 56
random, 95200, merge_insertion, 10, 36
random, 95200, merge_insertion, 16, 32
random, 95200, merge_insertion, 30, 29
random, 95300, merge, -1, 56
random, 95300, merge_insertion, 10, 36
random, 95300, merge_insertion, 16, 32
random, 95300, merge_insertion, 30, 29
random, 95400, merge, -1, 56
random, 95400, merge_insertion, 10, 36
random, 95400, merge_insertion, 16, 31
random, 95400, merge_insertion, 30, 29
random, 95500, merge, -1, 56
random, 95500, merge_insertion, 10, 36
random, 95500, merge_insertion, 16, 32
random, 95500, merge_insertion, 30, 29
random, 95600, merge, -1, 56
random, 95600, merge_insertion, 10, 36
random, 95600, merge_insertion, 16, 32
random, 95600, merge_insertion, 30, 29
random, 95700, merge, -1, 59
random, 95700, merge_insertion, 10, 37
random, 95700, merge_insertion, 16, 32
random, 95700, merge_insertion, 30, 29
random, 95800, merge, -1, 57
random, 95800, merge_insertion, 10, 36
random, 95800, merge_insertion, 16, 32
random, 95800, merge_insertion, 30, 29
random, 95900, merge, -1, 57
random, 95900, merge_insertion, 10, 36
random, 95900, merge_insertion, 16, 32
random, 95900, merge_insertion, 30, 29
random, 96000, merge, -1, 57
random, 96000, merge_insertion, 10, 36
random, 96000, merge_insertion, 16, 32
random, 96000, merge_insertion, 30, 29
random, 96100, merge, -1, 57
random, 96100, merge_insertion, 10, 37
random, 96100, merge_insertion, 16, 32
random, 96100, merge_insertion, 30, 29
random, 96200, merge, -1, 57
random, 96200, merge_insertion, 10, 37
random, 96200, merge_insertion, 16, 32
random, 96200, merge_insertion, 30, 29
random, 96300, merge, -1, 57
random, 96300, merge_insertion, 10, 37
random, 96300, merge_insertion, 16, 32
random, 96300, merge_insertion, 30, 29
random, 96400, merge, -1, 57
random, 96400, merge_insertion, 10, 38
random, 96400, merge_insertion, 16, 33
random, 96400, merge_insertion, 30, 29
random, 96500, merge, -1, 57
random, 96500, merge_insertion, 10, 37
random, 96500, merge_insertion, 16, 32
random, 96500, merge_insertion, 30, 29
random, 96600, merge, -1, 57
random, 96600, merge_insertion, 10, 37
random, 96600, merge_insertion, 16, 32
random, 96600, merge_insertion, 30, 30
random, 96700, merge, -1, 58
random, 96700, merge_insertion, 10, 38
random, 96700, merge_insertion, 16, 33
random, 96700, merge_insertion, 30, 30
random, 96800, merge, -1, 58
random, 96800, merge_insertion, 10, 37
random, 96800, merge_insertion, 16, 32
random, 96800, merge_insertion, 30, 29
random, 96900, merge, -1, 57
random, 96900, merge_insertion, 10, 37
random, 96900, merge_insertion, 16, 32
random, 96900, merge_insertion, 30, 29
random, 97000, merge, -1, 57
random, 97000, merge_insertion, 10, 37
random, 97000, merge_insertion, 16, 32
random, 97000, merge_insertion, 30, 29
random, 97100, merge, -1, 58
random, 97100, merge_insertion, 10, 37
random, 97100, merge_insertion, 16, 32
random, 97100, merge_insertion, 30, 29
random, 97200, merge, -1, 58
random, 97200, merge_insertion, 10, 37
random, 97200, merge_insertion, 16, 32
random, 97200, merge_insertion, 30, 29
random, 97300, merge, -1, 58
random, 97300, merge_insertion, 10, 37
random, 97300, merge_insertion, 16, 32
random, 97300, merge_insertion, 30, 30
random, 97400, merge, -1, 58
random, 97400, merge_insertion, 10, 37
random, 97400, merge_insertion, 16, 32
random, 97400, merge_insertion, 30, 29
random, 97500, merge, -1, 58
random, 97500, merge_insertion, 10, 37
random, 97500, merge_insertion, 16, 33
random, 97500, merge_insertion, 30, 30
random, 97600, merge, -1, 58
random, 97600, merge_insertion, 10, 37
random, 97600, merge_insertion, 16, 33
random, 97600, merge_insertion, 30, 30
random, 97700, merge, -1, 59
random, 97700, merge_insertion, 10, 38
random, 97700, merge_insertion, 16, 33
random, 97700, merge_insertion, 30, 30
random, 97800, merge, -1, 58
random, 97800, merge_insertion, 10, 38
random, 97800, merge_insertion, 16, 33
random, 97800, merge_insertion, 30, 30
random, 97900, merge, -1, 58
random, 97900, merge_insertion, 10, 37
random, 97900, merge_insertion, 16, 33
random, 97900, merge_insertion, 30, 30
random, 98000, merge, -1, 58
random, 98000, merge_insertion, 10, 37
random, 98000, merge_insertion, 16, 33
random, 98000, merge_insertion, 30, 30
random, 98100, merge, -1, 58
random, 98100, merge_insertion, 10, 37
random, 98100, merge_insertion, 16, 33
random, 98100, merge_insertion, 30, 30
random, 98200, merge, -1, 59
random, 98200, merge_insertion, 10, 38
random, 98200, merge_insertion, 16, 33
random, 98200, merge_insertion, 30, 30
random, 98300, merge, -1, 58
random, 98300, merge_insertion, 10, 40
random, 98300, merge_insertion, 16, 35
random, 98300, merge_insertion, 30, 31
random, 98400, merge, -1, 59
random, 98400, merge_insertion, 10, 38
random, 98400, merge_insertion, 16, 33
random, 98400, merge_insertion, 30, 30
random, 98500, merge, -1, 60
random, 98500, merge_insertion, 10, 41
random, 98500, merge_insertion, 16, 35
random, 98500, merge_insertion, 30, 31
random, 98600, merge, -1, 58
random, 98600, merge_insertion, 10, 37
random, 98600, merge_insertion, 16, 33
random, 98600, merge_insertion, 30, 30
random, 98700, merge, -1, 59
random, 98700, merge_insertion, 10, 38
random, 98700, merge_insertion, 16, 33
random, 98700, merge_insertion, 30, 30
random, 98800, merge, -1, 60
random, 98800, merge_insertion, 10, 38
random, 98800, merge_insertion, 16, 33
random, 98800, merge_insertion, 30, 30
random, 98900, merge, -1, 58
random, 98900, merge_insertion, 10, 38
random, 98900, merge_insertion, 16, 33
random, 98900, merge_insertion, 30, 30
random, 99000, merge, -1, 59
random, 99000, merge_insertion, 10, 38
random, 99000, merge_insertion, 16, 33
random, 99000, merge_insertion, 30, 30
random, 99100, merge, -1, 59
random, 99100, merge_insertion, 10, 37
random, 99100, merge_insertion, 16, 33
random, 99100, merge_insertion, 30, 30
random, 99200, merge, -1, 59
random, 99200, merge_insertion, 10, 38
random, 99200, merge_insertion, 16, 33
random, 99200, merge_insertion, 30, 30
random, 99300, merge, -1, 59
random, 99300, merge_insertion, 10, 38
random, 99300, merge_insertion, 16, 33
random, 99300, merge_insertion, 30, 30
random, 99400, merge, -1, 59
random, 99400, merge_insertion, 10, 38
random, 99400, merge_insertion, 16, 33
random, 99400, merge_insertion, 30, 30
random, 99500, merge, -1, 59
random, 99500, merge_insertion, 10, 38
random, 99500, merge_insertion, 16, 33
random, 99500, merge_insertion, 30, 30
random, 99600, merge, -1, 59
random, 99600, merge_insertion, 10, 38
random, 99600, merge_insertion, 16, 33
random, 99600, merge_insertion, 30, 30
random, 99700, merge, -1, 59
random, 99700, merge_insertion, 10, 38
random, 99700, merge_insertion, 16, 33
random, 99700, merge_insertion, 30, 30
random, 99800, merge, -1, 59
random, 99800, merge_insertion, 10, 38
random, 99800, merge_insertion, 16, 33
random, 99800, merge_insertion, 30, 31
random, 99900, merge, -1, 59
random, 99900, merge_insertion, 10, 38
random, 99900, merge_insertion, 16, 33
random, 99900, merge_insertion, 30, 30
random, 100000, merge, -1, 59
random, 100000, merge_insertion, 10, 38
random, 100000, merge_insertion, 16, 33
random, 100000, merge_insertion, 30, 31
reverse, 500, merge, -1, 0
reverse, 500, merge_insertion, 10, 0
reverse, 500, merge_insertion, 16, 0
reverse, 500, merge_insertion, 30, 0
reverse, 600, merge, -1, 0
reverse, 600, merge_insertion, 10, 0
reverse, 600, merge_insertion, 16, 0
reverse, 600, merge_insertion, 30, 0
reverse, 700, merge, -1, 0
reverse, 700, merge_insertion, 10, 0
reverse, 700, merge_insertion, 16, 0
reverse, 700, merge_insertion, 30, 0
reverse, 800, merge, -1, 0
reverse, 800, merge_insertion, 10, 0
reverse, 800, merge_insertion, 16, 0
reverse, 800, merge_insertion, 30, 0
reverse, 900, merge, -1, 0
reverse, 900, merge_insertion, 10, 0
reverse, 900, merge_insertion, 16, 0
reverse, 900, merge_insertion, 30, 0
reverse, 1000, merge, -1, 0
reverse, 1000, merge_insertion, 10, 0
reverse, 1000, merge_insertion, 16, 0
reverse, 1000, merge_insertion, 30, 0
reverse, 1100, merge, -1, 0
reverse, 1100, merge_insertion, 10, 0
reverse, 1100, merge_insertion, 16, 0
reverse, 1100, merge_insertion, 30, 0
reverse, 1200, merge, -1, 0
reverse, 1200, merge_insertion, 10, 0
reverse, 1200, merge_insertion, 16, 0
reverse, 1200, merge_insertion, 30, 0
reverse, 1300, merge, -1, 0
reverse, 1300, merge_insertion, 10, 0
reverse, 1300, merge_insertion, 16, 0
reverse, 1300, merge_insertion, 30, 0
reverse, 1400, merge, -1, 0
reverse, 1400, merge_insertion, 10, 0
reverse, 1400, merge_insertion, 16, 0
reverse, 1400, merge_insertion, 30, 0
reverse, 1500, merge, -1, 0
reverse, 1500, merge_insertion, 10, 0
reverse, 1500, merge_insertion, 16, 0
reverse, 1500, merge_insertion, 30, 0
reverse, 1600, merge, -1, 0
reverse, 1600, merge_insertion, 10, 0
reverse, 1600, merge_insertion, 16, 0
reverse, 1600, merge_insertion, 30, 0
reverse, 1700, merge, -1, 0
reverse, 1700, merge_insertion, 10, 0
reverse, 1700, merge_insertion, 16, 0
reverse, 1700, merge_insertion, 30, 0
reverse, 1800, merge, -1, 0
reverse, 1800, merge_insertion, 10, 0
reverse, 1800, merge_insertion, 16, 0
reverse, 1800, merge_insertion, 30, 0
reverse, 1900, merge, -1, 0
reverse, 1900, merge_insertion, 10, 0
reverse, 1900, merge_insertion, 16, 0
reverse, 1900, merge_insertion, 30, 0
reverse, 2000, merge, -1, 0
reverse, 2000, merge_insertion, 10, 0
reverse, 2000, merge_insertion, 16, 0
reverse, 2000, merge_insertion, 30, 0
reverse, 2100, merge, -1, 0
reverse, 2100, merge_insertion, 10, 0
reverse, 2100, merge_insertion, 16, 0
reverse, 2100, merge_insertion, 30, 0
reverse, 2200, merge, -1, 0
reverse, 2200, merge_insertion, 10, 0
reverse, 2200, merge_insertion, 16, 0
reverse, 2200, merge_insertion, 30, 0
reverse, 2300, merge, -1, 1
reverse, 2300, merge_insertion, 10, 0
reverse, 2300, merge_insertion, 16, 0
reverse, 2300, merge_insertion, 30, 0
reverse, 2400, merge, -1, 1
reverse, 2400, merge_insertion, 10, 0
reverse, 2400, merge_insertion, 16, 0
reverse, 2400, merge_insertion, 30, 0
reverse, 2500, merge, -1, 1
reverse, 2500, merge_insertion, 10, 0
reverse, 2500, merge_insertion, 16, 0
reverse, 2500, merge_insertion, 30, 0
reverse, 2600, merge, -1, 1
reverse, 2600, merge_insertion, 10, 0
reverse, 2600, merge_insertion, 16, 0
reverse, 2600, merge_insertion, 30, 0
reverse, 2700, merge, -1, 1
reverse, 2700, merge_insertion, 10, 0
reverse, 2700, merge_insertion, 16, 0
reverse, 2700, merge_insertion, 30, 0
reverse, 2800, merge, -1, 1
reverse, 2800, merge_insertion, 10, 0
reverse, 2800, merge_insertion, 16, 0
reverse, 2800, merge_insertion, 30, 0
reverse, 2900, merge, -1, 1
reverse, 2900, merge_insertion, 10, 0
reverse, 2900, merge_insertion, 16, 0
reverse, 2900, merge_insertion, 30, 0
reverse, 3000, merge, -1, 1
reverse, 3000, merge_insertion, 10, 0
reverse, 3000, merge_insertion, 16, 0
